customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Location ID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude
0529-ONKER,Male,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.65,1146.65,Yes,FQDCOI4129,1,United States,California,Forest Ranch,95942,"40.077028, -121.494168",40.077028,-121.494168
1728-CXQBE,Male,1,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.25,6081.4,No,WDLPBX9589,1,United States,California,Glenn,95943,"39.597975, -122.032248",39.597975,-122.032248
7041-TXQJH,Female,0,No,No,37,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),40.2,1478.85,No,OIQGXH5548,1,United States,California,Goodyears Bar,95944,"39.564113, -120.868836",39.564113,-120.868836
5014-GSOUQ,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.95,243.65,No,MMDKRY9297,1,United States,California,Grass Valley,95945,"39.194539, -120.988066",39.194539,-120.988066
5724-BIDBU,Male,0,Yes,No,49,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,55.35,2633.95,No,MUJKOD1214,1,United States,California,Penn Valley,95946,"39.203817, -121.19584",39.203817,-121.19584
0481-SUMCB,Female,1,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),102.15,4735.35,No,UTASNA6284,1,United States,California,Greenville,95947,"40.160386, -120.835428",40.160386,-120.835428
1769-GRUIK,Female,0,No,No,18,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.1,1247.75,No,HLHWQE1629,1,United States,California,Gridley,95948,"39.346898, -121.759537",39.346898,-121.759537
5240-IJOQT,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,74.7,Yes,ZYWJPK8466,1,United States,California,Grass Valley,95949,"39.099204, -121.137962",39.099204,-121.137962
8819-WFGGJ,Male,0,Yes,No,68,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),54.1,3794.5,No,VGBJIQ3256,1,United States,California,Grimes,95950,"39.033058, -121.895718",39.033058,-121.895718
7427-AUFPY,Male,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.65,1008.7,No,XBAJBI6554,1,United States,California,Hamilton City,95951,"39.732767, -122.042298",39.732767,-122.042298
2811-POVEX,Female,1,Yes,Yes,23,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),88.45,2130.55,No,EXHJDH2344,1,United States,California,Live Oak,95953,"39.258746, -121.77697",39.258746,-121.77697
1092-GANHU,Male,0,No,No,17,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,76.65,1313.55,Yes,UXVMRF9459,1,United States,California,Magalia,95954,"39.933852, -121.584371",39.933852,-121.584371
7898-PDWQE,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),80.4,5727.15,No,NJRADO5696,1,United States,California,Maxwell,95955,"39.281194, -122.226568",39.281194,-122.226568
9972-EWRJS,Female,0,Yes,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.25,1372.9,No,KDKUMS5335,1,United States,California,Meadow Valley,95956,"39.937017, -121.058043",39.937017,-121.058043
9314-IJWSQ,Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.8,1203.9,No,MXHTUZ2118,1,United States,California,Meridian,95957,"39.068071, -121.832638",39.068071,-121.832638
0661-XEYAN,Female,1,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.8,25.8,Yes,OTYDPD3667,1,United States,California,Nevada City,95959,"39.333737, -120.858667",39.333737,-120.858667
5799-JRCZO,Female,0,No,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.5,1215.1,No,DHQOER3528,1,United States,California,North San Juan,95960,"39.423046, -120.984472",39.423046,-120.984472
1921-KYSAY,Female,0,No,No,41,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,68.6,2877.05,No,TANHHC4274,1,United States,California,Olivehurst,95961,"39.082568, -121.55325",39.082568,-121.55325
6198-RTPMF,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,92.6,1579.7,No,SCRMRP8547,1,United States,California,Oregon House,95962,"39.342587, -121.249833",39.342587,-121.249833
2924-KHUVI,Male,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,100.55,5514.95,No,YNGLOG2948,1,United States,California,Orland,95963,"39.748037, -122.302169",39.748037,-122.302169
1925-GMVBW,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.55,96.1,No,DFJNMQ5649,1,United States,California,Oroville,95965,"39.624561, -121.552866",39.624561,-121.552866
7881-EVUAD,Female,0,No,No,2,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,42.6,72.4,Yes,VPMMWI1513,1,United States,California,Oroville,95966,"39.473896, -121.415927",39.473896,-121.415927
6184-DYUOB,Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.6,55.25,No,PSERSS8413,1,United States,California,Palermo,95968,"39.435756, -121.552071",39.435756,-121.552071
9207-ZPANB,Male,0,No,No,37,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,67.45,2443.3,No,BJHQHC6617,1,United States,California,Paradise,95969,"39.69676, -121.644379",39.69676,-121.644379
5766-XQXMQ,Female,0,No,No,29,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),68.85,1970.5,Yes,OSUIQN4992,1,United States,California,Princeton,95970,"39.424957, -122.039307",39.424957,-122.039307
9327-QSDED,Male,0,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,43.55,335.4,No,DRHLPI6121,1,United States,California,Quincy,95971,"39.971228, -121.041166",39.971228,-121.041166
1656-DRSMG,Female,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.85,7002.95,No,IVKHJN4678,1,United States,California,Chico,95973,"39.903272, -121.843567",39.903272,-121.843567
3012-VFFMN,Female,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.65,158.95,No,LCHTEW8548,1,United States,California,Richvale,95974,"39.495768, -121.747472",39.495768,-121.747472
2984-AFWNC,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,95.4,293.15,No,NUQJZI8714,1,United States,California,Rough And Ready,95975,"39.225634, -121.156163",39.225634,-121.156163
0640-YJTPY,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.0,1493.75,No,NIQHZH3163,1,United States,California,Smartville,95977,"39.176595, -121.291692",39.176595,-121.291692
8096-LOIST,Female,0,No,No,19,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.2,1093.4,No,DAEFBP3257,1,United States,California,Stirling City,95978,"39.904002, -121.527823",39.904002,-121.527823
9764-REAFF,Female,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.4,1057.85,No,MPNAJJ5315,1,United States,California,Stonyford,95979,"39.288127, -122.415841",39.288127,-122.415841
3703-VAVCL,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),90.0,190.05,Yes,OHSMKH4265,1,United States,California,Strawberry Valley,95981,"39.58458, -121.093256",39.58458,-121.093256
7107-UBYKY,Female,0,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.75,882.55,No,MLLJBT1672,1,United States,California,Sutter,95982,"39.172777, -121.805845",39.172777,-121.805845
4881-GQJTW,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.6,300.4,No,YBPKRW5465,1,United States,California,Taylorsville,95983,"40.053684, -120.743116",40.053684,-120.743116
8519-QJGJD,Female,0,No,No,14,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.35,1025.95,Yes,PALKBE5228,1,United States,California,Twain,95984,"40.022184, -121.062384",40.022184,-121.062384
7876-DNYAP,Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.8,1436.95,No,BKOVKL9162,1,United States,California,Washington,95986,"39.34128, -120.786867",39.34128,-120.786867
7905-NJMXS,Male,1,Yes,No,7,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,64.2,475,No,FHMTGW6542,1,United States,California,Williams,95987,"39.117537, -122.284654",39.117537,-122.284654
2882-WDTBA,Male,0,Yes,Yes,69,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),75.75,5388.15,No,EFSPFP4428,1,United States,California,Willows,95988,"39.493991, -122.286363",39.493991,-122.286363
2091-GPPIQ,Female,0,Yes,Yes,72,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,78.95,5730.15,No,EAMWOK4313,1,United States,California,Yuba City,95991,"39.02741, -121.614982",39.02741,-121.614982
6326-MTTXK,Male,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,100.85,819.55,Yes,TSFCGU2893,1,United States,California,Yuba City,95993,"39.075694, -121.70606",39.075694,-121.70606
5071-FBJFS,Female,0,Yes,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,50.3,217.1,No,BJRZRP5344,1,United States,California,Redding,96001,"40.587919, -122.464732",40.587919,-122.464732
2796-UUZZO,Male,0,Yes,Yes,63,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),80.3,4896.35,No,KSUIZN4166,1,United States,California,Redding,96002,"40.527834, -122.318749",40.527834,-122.318749
2429-AYKKO,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.85,1434.1,No,AFOFLV8224,1,United States,California,Redding,96003,"40.677649, -122.29467",40.677649,-122.29467
9798-OPFEM,Female,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,21.1,937.1,No,XWJOHK7149,1,United States,California,Adin,96006,"41.171578, -120.913161",41.171578,-120.913161
0330-IVZHA,Female,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.95,330.15,Yes,NLNHXD4596,1,United States,California,Anderson,96007,"40.448632, -122.306657",40.448632,-122.306657
3794-NFNCH,Male,0,Yes,No,30,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.0,1474.9,No,KICGHK6399,1,United States,California,Bella Vista,96008,"40.722733, -122.109666",40.722733,-122.109666
5193-QLVZB,Male,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.75,6536.5,No,CGUTBE1395,1,United States,California,Bieber,96009,"41.083464, -121.107929",41.083464,-121.107929
7114-AEOZE,Female,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.85,1128.1,No,AQKUBL8558,1,United States,California,Big Bar,96010,"40.775272, -123.287414",40.775272,-123.287414
2886-KEFUM,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,107.5,6873.75,Yes,HQOKCV7521,1,United States,California,Big Bend,96011,"41.096569, -121.879082",41.096569,-121.879082
5522-NYKPB,Male,0,Yes,Yes,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,85.9,2199.05,No,OIJWXE1759,1,United States,California,Burney,96013,"40.946785, -121.719489",40.946785,-121.719489
4237-RLAQD,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.85,45.85,Yes,WNPXVZ2387,1,United States,California,Callahan,96014,"41.388397, -122.794636",41.388397,-122.794636
9957-YODKZ,Male,1,Yes,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.8,457.1,No,DHOLFA1893,1,United States,California,Canby,96015,"41.486953, -120.913975",41.486953,-120.913975
6518-KZXCB,Male,0,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.25,566.5,No,MNSMVL2778,1,United States,California,Cassel,96016,"40.936285, -121.572692",40.936285,-121.572692
2245-ADZFJ,Female,0,Yes,Yes,31,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),80.55,2471.6,No,ZDVGJK3398,1,United States,California,Castella,96017,"41.121108, -122.336613",41.121108,-122.336613
7776-QGYJC,Female,0,Yes,Yes,39,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),81.5,3107.3,No,HCNMIC4547,1,United States,California,Shasta Lake,96019,"40.692523, -122.369876",40.692523,-122.369876
9313-QOLTZ,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.9,518.3,No,CVPTTS4138,1,United States,California,Chester,96020,"40.243494, -121.154733",40.243494,-121.154733
9651-GTSAQ,Female,0,Yes,No,53,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.1,5769.75,Yes,FRXSHM4163,1,United States,California,Corning,96021,"39.913777, -122.289984",39.913777,-122.289984
3186-BAXNB,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,91.7,91.7,Yes,OQKQTJ3816,1,United States,California,Cottonwood,96022,"40.336392, -122.448533",40.336392,-122.448533
4672-FOTSD,Male,0,No,No,12,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,67.25,832.3,No,SSATPC6124,1,United States,California,Dorris,96023,"41.949216, -122.050062",41.949216,-122.050062
0637-YLETY,Female,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),95.6,1555.65,Yes,CNZTCA1174,1,United States,California,Douglas City,96024,"40.586588, -122.903677",40.586588,-122.903677
9818-XQCUV,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,45.3,No,RWNFRG8983,1,United States,California,Dunsmuir,96025,"41.212695, -122.392067",41.212695,-122.392067
7338-ERIVA,Male,0,No,Yes,39,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),45.05,1790.6,No,XSSQMJ1512,1,United States,California,Etna,96027,"41.405193, -123.008567",41.405193,-123.008567
1157-BQCUW,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,74.95,Yes,NZYAGL6766,1,United States,California,Fall River Mills,96028,"41.017282, -121.468945",41.017282,-121.468945
8259-NFJTV,Female,0,Yes,Yes,7,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,34.65,246.6,No,IPBLVQ6133,1,United States,California,Flournoy,96029,"39.84784, -122.544556",39.84784,-122.544556
3223-DWFIO,Male,1,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.35,261.65,No,LHESNL6715,1,United States,California,Forks Of Salmon,96031,"41.232128, -123.194748",41.232128,-123.194748
2660-EMUBI,Male,1,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.35,898.35,Yes,MAJBGZ4888,1,United States,California,Escondido,92027,"33.141265, -116.967221",33.141265,-116.967221
6968-GMKPR,Female,0,No,No,55,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.55,4509.5,No,TEYMTL8885,1,United States,California,French Gulch,96033,"40.740138, -122.587476",40.740138,-122.587476
4751-ERMAN,Male,0,Yes,Yes,72,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),75.4,5480.25,No,BFCKNY7263,1,United States,California,Gazelle,96034,"41.411315, -122.697236",41.411315,-122.697236
1436-ZMJAN,Female,0,Yes,No,10,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),67.8,653.15,No,VKZTGS3699,1,United States,California,Gerber,96035,"40.03194, -122.176023",40.03194,-122.176023
3292-PBZEJ,Male,1,No,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.4,1183.05,No,UZYFEO7256,1,United States,California,Greenview,96037,"41.528541, -122.955018",41.528541,-122.955018
0799-DDIHE,Female,0,Yes,Yes,15,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.3,639.45,No,PBMBLF7364,1,United States,California,Grenada,96038,"41.599978, -122.539381",41.599978,-122.539381
3070-FNFZQ,Female,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.4,478.75,No,WOKLTN4934,1,United States,California,Happy Camp,96039,"41.831901, -123.487478",41.831901,-123.487478
2812-SFXMJ,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,20.05,No,RJIMWN9271,1,United States,California,Hat Creek,96040,"40.789799, -121.474529",40.789799,-121.474529
7675-OZCZG,Female,1,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.0,127.1,Yes,JCALYU8392,1,United States,California,Fallbrook,92028,"33.362575, -117.299644",33.362575,-117.299644
5014-WUQMG,Male,0,Yes,Yes,47,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,96.1,4391.45,No,LJFJOD5954,1,United States,California,Hornbrook,96044,"41.962127, -122.527696",41.962127,-122.527696
5312-TSZVC,Female,0,No,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,270.6,No,VLSXXM4223,1,United States,California,Hyampom,96046,"40.648024, -123.465088",40.648024,-123.465088
2003-CKLOR,Male,0,No,No,66,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,99.5,6710.5,Yes,BCLKII4713,1,United States,California,Igo,96047,"40.524535, -122.647172",40.524535,-122.647172
0993-OSGPT,Female,1,Yes,No,68,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),60.65,3975.9,No,EBVAVF1174,1,United States,California,Junction City,96048,"40.913192, -123.06597",40.913192,-123.06597
9254-RBFON,Female,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),98.6,1704.95,Yes,AVUWCR6255,1,United States,California,Klamath River,96050,"41.816595, -122.948287",41.816595,-122.948287
1205-WNWPJ,Female,0,No,No,7,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,59.5,415.95,Yes,LSKGIF9258,1,United States,California,Lakehead,96051,"40.883853, -122.418258",40.883853,-122.418258
9391-EOYLI,Male,1,Yes,No,12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.45,950.2,Yes,QIUGCC2332,1,United States,California,Lewiston,96052,"40.704293, -122.803899",40.704293,-122.803899
