SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,gender__Female,gender__Male,MultipleLines__No,MultipleLines__No phone service,MultipleLines__Yes,InternetService__DSL,InternetService__Fiber optic,InternetService__No,Contract__Month-to-month,Contract__One year,Contract__Two year,PaymentMethod__Bank transfer (automatic),PaymentMethod__Credit card (automatic),PaymentMethod__Electronic check,PaymentMethod__Mailed check,OnlineSecurity__No,OnlineSecurity__No internet service,OnlineSecurity__Yes,DeviceProtection__No,DeviceProtection__No internet service,DeviceProtection__Yes,TechSupport__No,TechSupport__No internet service,TechSupport__Yes,StreamingTV__No,StreamingTV__No internet service,StreamingTV__Yes,StreamingMovies__No,StreamingMovies__No internet service,StreamingMovies__Yes,OnlineBackup__No,OnlineBackup__No internet service,OnlineBackup__Yes
0,1,1,0.6805555555555556,1,1,0.8114427860696517,0.5610319178334562,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
0,1,1,0.6527777777777778,1,1,0.8865671641791044,0.5894148397199706,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
0,1,1,0.4305555555555556,1,1,0.012935323383084583,0.07587394067796611,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,1,0.013888888888888888,1,1,0.6248756218905472,0.009332396831245395,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
0,0,0,0.041666666666666664,1,1,0.022388059701492536,0.00886030766396463,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,0,0.7361111111111112,1,1,0.9308457711442786,0.6689561072218129,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
0,0,0,0.013888888888888888,1,0,0.019402985074626858,0.0023259027266028004,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0.2777777777777778,1,1,0.014427860696517405,0.0478882645541636,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0.041666666666666664,1,1,0.6054726368159203,0.02838292188651437,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0.7083333333333334,1,1,0.01592039800995026,0.11479251105379515,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,0,0.7083333333333334,1,1,0.42039800995024873,0.3621442059690494,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
0,1,1,0.18055555555555555,1,0,0.012935323383084583,0.03054762343404569,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0.013888888888888888,1,0,0.026368159203980085,0.002406503316138541,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,1,0.013888888888888888,1,1,0.027860696517412943,0.002423774871039057,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0.875,1,0,0.5298507462686567,0.526932111274871,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
0,0,0,0.041666666666666664,1,0,0.36218905472636814,0.021773673544583642,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
0,0,0,0.6388888888888888,1,0,0.009452736318407953,0.10456775055268976,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0.013888888888888888,1,1,0.3139303482587064,0.00573415622697126,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,1,0.1111111111111111,0,0,0.07213930348258707,0.0247789240972734,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,1,1,0.9861111111111112,1,0,0.022388059701492536,0.17282493551952838,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,1,0.7638888888888888,1,1,0.7179104477611941,0.5871349944731025,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0
0,0,0,0.9722222222222222,1,1,0.7164179104477612,0.735301906779661,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
0,0,0,0.027777777777777776,1,0,0.6218905472636815,0.01835966285924834,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
0,1,1,0.9305555555555556,1,0,0.8592039800995024,0.7928507277081799,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
0,1,0,0.9027777777777778,1,1,0.7323383084577114,0.6840514462048638,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
0,1,0,0.19444444444444445,1,0,0.31791044776119404,0.07701386330140016,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
0,1,1,0.2777777777777778,1,1,0.7686567164179104,0.2206383566691231,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0
0,0,1,0.013888888888888888,1,1,0.5681592039800994,0.008676077745025792,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0.013888888888888888,1,1,0.5691542288557214,0.00868759211495947,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,1,1,0.6805555555555556,1,1,0.7676616915422886,0.5312672715549005,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
0,0,0,1.0,1,1,0.8263681592039801,0.8360871868091379,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
0,1,0,0.6388888888888888,1,0,0.34676616915422886,0.28323047162859255,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0.3333333333333333,1,1,0.6626865671641791,0.2359064112011791,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
0,1,1,0.06944444444444445,0,0,0.15920398009950248,0.018831752026529112,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
0,1,1,0.4583333333333333,1,0,0.7,0.3326156042741341,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
0,0,0,0.5833333333333334,1,1,0.41691542288557215,0.2788319823139278,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0.3194444444444444,1,1,0.8129353233830846,0.2639957166543847,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
0,0,0,0.1111111111111111,1,0,0.5218905472636817,0.0637205232129698,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0.9166666666666666,1,1,0.363681592039801,0.39905351879145173,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0.3333333333333333,1,1,0.3114427860696517,0.1393699336772292,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,0,0,0.3333333333333333,1,0,0.363681592039801,0.14868505895357406,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0.9583333333333334,1,1,0.6004975124378109,0.6167614683124539,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
0,0,0,0.7361111111111112,1,1,0.8164179104477611,0.5988393515106855,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
0,0,0,0.8333333333333334,0,0,0.3517412935323383,0.3727259119380988,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
0,1,0,0.09722222222222222,1,1,0.6253731343283582,0.06639761422254975,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
0,0,0,0.2777777777777778,1,1,0.01094527363184081,0.04994357958732499,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,1,0.3194444444444444,1,0,0.6701492537313433,0.21513448784082537,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
0,1,1,1.0,1,1,0.6223880597014925,0.6596064388356669,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
0,1,0,0.1527777777777778,1,1,0.564179104477612,0.09507415254237289,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0.2916666666666667,1,0,0.013432835820895536,0.0449521002210759,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1,0,0,0.013888888888888888,1,1,0.7492537313432835,0.010771693072955049,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
1,0,0,0.4305555555555556,1,1,0.7208955223880598,0.32760109616801775,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
0,0,0,0.7916666666666666,1,0,0.5124378109452736,0.44841562269712604,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
0,1,1,0.625,1,1,0.017412935323383085,0.10206337509211497,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0.1388888888888889,1,1,0.7661691542288557,0.11762504605747974,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
0,1,0,0.8055555555555556,1,1,0.8343283582089551,0.6776667280766396,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
0,0,1,0.19444444444444445,1,0,0.016915422885572132,0.030904568901989685,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,0,0.375,1,0,0.6228855721393034,0.253817013633014,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
0,1,1,0.19444444444444445,1,1,0.7228855721393035,0.14496591746499632,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
0,1,1,0.16666666666666666,0,0,0.108955223880597,0.03559091746499632,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0,1,1,0.9583333333333334,1,1,0.7467661691542288,0.7366951455416361,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
0,1,1,0.3472222222222222,1,1,0.7054726368159204,0.25996568717759766,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
1,1,0,0.8055555555555556,1,1,0.9014925373134328,0.7239372236551217,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
0,1,1,0.4861111111111111,0,1,0.2796019900497513,0.1913745854826824,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0
1,0,0,0.2222222222222222,1,1,0.6616915422885572,0.15546126565954313,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
0,1,1,0.625,1,0,0.6019900497512438,0.4145921610169492,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
0,0,0,0.2361111111111111,1,1,0.6497512437810945,0.1530432479734709,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
0,1,1,0.013888888888888888,1,1,0.273134328358209,0.005262067059690494,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0.3055555555555556,1,0,0.013432835820895536,0.048648212969786296,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1,0,0,0.013888888888888888,1,1,0.5144278606965175,0.008054301768607223,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,1,1,0.9305555555555556,1,0,0.49353233830845766,0.5328447402358143,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0
0,1,1,0.9305555555555556,1,1,0.8696517412935324,0.7735238577745026,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
0,1,0,0.027777777777777776,0,0,0.26218905472636816,0.01118045320560059,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
0,0,0,0.3194444444444444,1,1,0.564179104477612,0.1969475405305822,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,0,0,0.125,1,0,0.5696517412935324,0.07339259395725867,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0.06944444444444445,1,0,0.018905472636815905,0.013581199336772293,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0.75,0,0,0.2681592039800995,0.2833168294030951,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0
0,0,0,0.7916666666666666,1,1,0.7661691542288557,0.6292200165806927,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
0,0,0,0.3333333333333333,1,1,0.7124378109452736,0.2492918662490789,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0
0,1,1,0.6805555555555556,1,0,0.817910447761194,0.5690171333824614,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
0,0,0,0.06944444444444445,1,0,0.28756218905472636,0.02569431650700074,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0.027777777777777776,1,1,0.6164179104477612,0.020852523949889464,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
0,0,1,0.05555555555555555,1,1,0.6850746268656716,0.039315816138540904,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
0,1,1,0.9722222222222222,1,1,0.6069651741293532,0.6599864130434784,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
0,0,0,0.06944444444444445,1,1,0.5736318407960199,0.04119265843773029,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,1,1,0.7361111111111112,1,0,0.6711442786069652,0.5315148305084747,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
0,1,0,0.6527777777777778,1,1,0.8009950248756219,0.5220269896831246,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
0,0,1,0.4305555555555556,1,0,0.01840796019900499,0.06784842483419308,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,1,0.18055555555555555,1,0,0.4333333333333333,0.08636928887251291,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
0,1,1,0.3888888888888889,1,0,0.31492537313432833,0.16238140198968315,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0.1388888888888889,1,0,0.6786069651741293,0.09566714259395727,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
0,1,0,0.5277777777777778,1,0,0.021393034825870634,0.08560934045689021,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0.013888888888888888,1,1,0.2691542288557214,0.0052160095799557845,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,1,0,0.9305555555555556,1,0,0.854228855721393,0.8107095154753133,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
0,1,0,0.7222222222222222,1,1,0.5686567164179105,0.44508221260132647,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
0,1,1,0.8611111111111112,1,0,0.8945273631840797,0.7859305913780398,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
0,0,0,0.2222222222222222,1,1,0.6766169154228856,0.15430407148120856,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
1,1,0,0.06944444444444445,1,1,0.6243781094527363,0.04279315585851142,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0.16666666666666666,1,0,0.7706467661691543,0.1363301400147384,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
0,1,1,1.0,1,1,0.981094527363184,0.9761537398673547,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
1,0,0,0.9861111111111112,1,0,0.8706467661691543,0.8500886606484894,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
0,1,0,0.3333333333333333,1,0,0.018905472636815905,0.05260339904200443,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0.20833333333333334,1,0,0.013432835820895536,0.0381816507000737,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,0,0.9305555555555556,1,1,0.7199004975124378,0.6973275147383935,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
0,0,1,0.027777777777777776,1,0,0.4248756218905473,0.015498341930729551,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0,1,1,0.06944444444444445,0,0,0.06766169154228857,0.014450534266764924,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,1,0,0.20833333333333334,1,0,0.6955223880597016,0.16011882829771557,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
0,0,0,0.013888888888888888,1,1,0.019402985074626858,0.0023259027266028004,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,1,0.5694444444444444,1,1,0.41840796019900495,0.2891603721444363,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
0,0,1,0.5972222222222222,1,1,0.45472636815920403,0.31515406226971265,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
1,1,0,0.013888888888888888,1,0,0.5577114427860697,0.008555176860722182,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,0,0,0.013888888888888888,1,1,0.5208955223880597,0.008129145173176124,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,1,1,0.3611111111111111,1,1,0.7218905472636815,0.27194638909358887,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
0,0,0,0.3055555555555556,1,1,0.6079601990049751,0.19923890014738393,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0,1,0,0.9861111111111112,1,0,0.7194029850746269,0.7373802505526899,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
0,0,0,0.09722222222222222,1,0,0.01194029850746268,0.0190390106853353,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1,0,0,0.3888888888888889,1,0,0.45970149253731346,0.21504237288135594,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
1,0,0,0.2222222222222222,1,0,0.5114427860696518,0.12012942151805453,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0.09722222222222222,1,0,0.012437810945273632,0.014807479734708917,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0.9583333333333334,1,1,0.917910447761194,0.858448093220339,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0.013888888888888888,0,0,0.06417910447761194,0.0028440493736182756,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0.041666666666666664,1,1,0.5885572139303483,0.02373687361827561,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
1,0,0,0.2916666666666667,1,1,0.781592039800995,0.2337762527634488,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
0,1,0,0.9583333333333334,1,1,0.6681592039800995,0.6758244288872512,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
0,1,0,0.9861111111111112,0,1,0.2920398009950249,0.3889323876197495,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
0,1,1,0.9583333333333334,1,0,0.011442786069651727,0.15500644804716288,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0.6666666666666666,1,1,0.8517412935323383,0.5695064941046427,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
0,1,0,0.6527777777777778,1,1,0.6477611940298507,0.4680591378039794,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0.027777777777777776,1,1,0.3099502487562189,0.012268561164333088,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
