Location ID,customerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude
QILFBT3469,4074-SJFFA,1,United States,California,San Francisco,94122,"37.760412, -122.484966",37.760412,-122.484966
LVDCUR2619,4910-GMJOT,1,United States,California,San Francisco,94129,"37.797526, -122.464531",37.797526,-122.464531
SUNZLX1437,4323-SADQS,1,United States,California,Concord,94521,"37.971421, -121.971504",37.971421,-121.971504
YGKEAW3161,4446-BZKHU,1,United States,California,Pleasant Hill,94523,"37.95338, -122.076886",37.95338,-122.076886
LMFUOW4171,5202-IVJNU,1,United States,California,Crockett,94525,"38.049292, -122.228415",38.049292,-122.228415
WFMYLO2664,5976-JCJRH,1,United States,California,Danville,94526,"37.815459, -121.977203",37.815459,-121.977203
CKHJYY3579,0137-OCGAB,1,United States,California,Fairfield,94533,"38.287136, -122.02711",38.287136,-122.02711
DDCVYC5782,3351-NQLDI,1,United States,California,Travis Afb,94535,"38.265899, -121.939461",38.265899,-121.939461
UQAIQJ9918,7593-JNWRU,1,United States,California,Fremont,94538,"37.505768, -121.962472",37.505768,-121.962472
TEHFAM3432,4588-YBNIB,1,United States,California,Fremont,94539,"37.516791, -121.899117",37.516791,-121.899117
AGOXBP5496,5028-GZLDO,1,United States,California,Moraga,94556,"37.827946, -122.107185",37.827946,-122.107185
OVHQKK2964,6877-TJMBR,1,United States,California,Orinda,94563,"37.873916, -122.20522",37.873916,-122.20522
IMCVSE8243,6769-DCQLI,1,United States,California,Pope Valley,94567,"38.672708, -122.403219",38.672708,-122.403219
EXLYCH1664,2433-KMEAS,1,United States,California,Dublin,94568,"37.713926, -121.928425",37.713926,-121.928425
WEHPHU7551,2195-ZRVAX,1,United States,California,Rodeo,94572,"38.027218, -122.23463",38.027218,-122.23463
HKMEPY2285,3550-SAHFP,1,United States,California,Saint Helena,94574,"38.581354, -122.296283",38.581354,-122.296283
KHERRI7842,2011-TRQYE,1,United States,California,Deer Park,94576,"38.554383, -122.474773",38.554383,-122.474773
NFOZID7427,4873-ILOLJ,1,United States,California,Sunol,94586,"37.587494, -121.862856",37.587494,-121.862856
DTVHRI3313,2725-KXXWT,1,United States,California,Vallejo,94589,"38.161321, -122.271588",38.161321,-122.271588
AUTXMB3391,9565-DJPIB,1,United States,California,Vallejo,94590,"38.104705, -122.247387",38.104705,-122.247387
HZIPKS3645,8348-HFYIV,1,United States,California,Oakland,94601,"37.776523, -122.219268",37.776523,-122.219268
ZRZFSP2645,6849-WLEYG,1,United States,California,Emeryville,94608,"37.83726, -122.287648",37.83726,-122.287648
ZKZEAP5176,4659-NZRUF,1,United States,California,Oakland,94609,"37.834341, -122.26437",37.834341,-122.26437
VSILMV3992,8429-XIBUM,1,United States,California,Oakland,94618,"37.84551, -122.235181",37.84551,-122.235181
AKHROF3259,2608-BHKFN,1,United States,California,Berkeley,94703,"37.863843, -122.275684",37.863843,-122.275684
TDJYCT6314,7341-LXCAF,1,United States,California,Berkeley,94705,"37.858898, -122.240512",37.858898,-122.240512
DGXHGC8625,9462-MJUAW,1,United States,California,Berkeley,94708,"37.897743, -122.263124",37.897743,-122.263124
XRDDRD3877,8128-YVJRG,1,United States,California,Berkeley,94709,"37.878554, -122.26609",37.878554,-122.26609
AUSKIC6776,1569-TTNYJ,1,United States,California,Richmond,94805,"37.941456, -122.320968",37.941456,-122.320968
LICFKL8928,4749-VFKVB,1,United States,California,Inverness,94937,"38.099323, -122.945723",38.099323,-122.945723
MQZPSO6862,7598-UAASY,1,United States,California,Marshall,94940,"38.129308, -122.834815",38.129308,-122.834815
KPBRZJ9447,7938-OUHIO,1,United States,California,Mill Valley,94941,"37.901371, -122.572024",37.901371,-122.572024
GKGJZD5532,0431-APWVY,1,United States,California,Novato,94949,"38.067204, -122.524004",38.067204,-122.524004
NMTBWS6674,3426-NIYYL,1,United States,California,Sausalito,94965,"37.848641, -122.515692",37.848641,-122.515692
ASELBI3963,3387-VATUS,1,United States,California,Aromas,95004,"36.878364, -121.629781",36.878364,-121.629781
DDCJRI4669,1143-NMNQJ,1,United States,California,Boulder Creek,95006,"37.171727, -122.142961",37.171727,-122.142961
LHPBLY4113,0415-MOSGF,1,United States,California,Los Gatos,95030,"37.222842, -121.988727",37.222842,-121.988727
RKOKGO4355,2495-INZWQ,1,United States,California,San Juan Bautista,95045,"36.810568, -121.503022",36.810568,-121.503022
SKZPTT2533,4139-SUGLD,1,United States,California,Santa Clara,95054,"37.393554, -121.965114",37.393554,-121.965114
IZUWTD5337,6857-VWJDT,1,United States,California,Santa Cruz,95060,"36.993451, -122.098858",36.993451,-122.098858
WWESBL2364,5624-BQSSA,1,United States,California,Santa Cruz,95065,"37.031404, -121.981865",37.031404,-121.981865
PHXWBK1589,5577-OTWWW,1,United States,California,San Jose,95120,"37.186141, -121.843554",37.186141,-121.843554
SRNECE6464,6100-QQHEB,1,United States,California,San Jose,95121,"37.304681, -121.809955",37.304681,-121.809955
JHEUBN2515,2691-NZETQ,1,United States,California,San Jose,95130,"37.277592, -121.986477",37.277592,-121.986477
KIIDCT1714,4404-HIBDJ,1,United States,California,San Jose,95131,"37.387027, -121.897775",37.387027,-121.897775
WZJYXU8528,7295-JOMMD,1,United States,California,San Jose,95135,"37.28682, -121.723877",37.28682,-121.723877
VLHTBP1464,5013-SBUIH,1,United States,California,Stockton,95202,"37.959706, -121.287669",37.959706,-121.287669
GAMQLH7229,6023-YEBUP,1,United States,California,Stockton,95210,"38.033219, -121.297433",38.033219,-121.297433
PYQISO1434,7209-JCUDS,1,United States,California,Stockton,95212,"38.049457, -121.21653",38.049457,-121.21653
XUTHXH4234,6158-DWPZT,1,United States,California,Avery,95224,"38.208336, -120.339938",38.208336,-120.339938
DBQHEM3194,3763-GCZHZ,1,United States,California,Hathaway Pines,95233,"38.184914, -120.364085",38.184914,-120.364085
RZVKYD7815,0772-GYEQQ,1,United States,California,Lodi,95240,"38.123544, -121.159078",38.123544,-121.159078
VPJBFX4795,4831-EOBFE,1,United States,California,Mountain Ranch,95246,"38.264262, -120.515133",38.264262,-120.515133
ONCHPJ9629,9170-GYZJC,1,United States,California,Vallecito,95251,"38.055562, -120.456298",38.055562,-120.456298
FOKVIR7429,2002-MZHWP,1,United States,California,Delhi,95315,"37.422961, -120.765493",37.422961,-120.765493
GCPLYB8448,2004-OCQXK,1,United States,California,Merced,95348,"37.40122, -120.514191",37.40122,-120.514191
EWOEVS4361,5027-QPKTE,1,United States,California,Modesto,95350,"37.671806, -121.007575",37.671806,-121.007575
PJEWVV1376,2672-HUYVI,1,United States,California,Newman,95360,"37.343846, -121.039391",37.343846,-121.039391
MXBCMD5323,7508-MYBOG,1,United States,California,Patterson,95363,"37.410236, -121.320337",37.410236,-121.320337
MDEEOK1649,0148-DCDOS,1,United States,California,Planada,95365,"37.329725, -120.306399",37.329725,-120.306399
LURNCH8685,9992-RRAMN,1,United States,California,Riverbank,95367,"37.734971, -120.954271",37.734971,-120.954271
DTWPCY3289,0310-MVLET,1,United States,California,Snelling,95369,"37.521708, -120.426843",37.521708,-120.426843
NYWMDQ1559,5696-QURRL,1,United States,California,Waterford,95386,"37.669516, -120.626964",37.669516,-120.626964
SUCCRP1928,0495-RVCBF,1,United States,California,Santa Rosa,95401,"38.460517, -122.790335",38.460517,-122.790335
NBPPVT1991,7854-EDSSA,1,United States,California,Santa Rosa,95404,"38.526941, -122.709096",38.526941,-122.709096
VQNHPB7613,8869-TORSS,1,United States,California,Santa Rosa,95405,"38.439696, -122.668817",38.439696,-122.668817
VANWBZ2154,2115-BFTIW,1,United States,California,Clearlake Oaks,95423,"39.07116, -122.598542",39.07116,-122.598542
WNDQUR2128,0611-DFXKO,1,United States,California,Comptche,95427,"39.239818, -123.565432",39.239818,-123.565432
KLJGJQ8912,7780-OTDSO,1,United States,California,Covelo,95428,"39.83307, -123.178765",39.83307,-123.178765
CGAOHV2645,9747-DDZOS,1,United States,California,Eldridge,95431,"38.348884, -122.51699",38.348884,-122.51699
VJMKII8961,0564-JJHGS,1,United States,California,Guerneville,95446,"38.52576, -123.013347",38.52576,-123.013347
TYJMBZ6992,3348-CFRNX,1,United States,California,Healdsburg,95448,"38.618347, -122.908422",38.618347,-122.908422
OUMFTK2477,1428-GTBJJ,1,United States,California,Jenner,95450,"38.505995, -123.187019",38.505995,-123.187019
RQNSVV1329,2249-YPRNG,1,United States,California,The Sea Ranch,95497,"38.696659, -123.436861",38.696659,-123.436861
FGNMNU7434,7410-YTJIK,1,United States,California,Eureka,95501,"40.796621, -124.15428",40.796621,-124.15428
CZBDMG1477,4626-GYCZP,1,United States,California,Eureka,95503,"40.737431, -124.108897",40.737431,-124.108897
DWMAMJ9672,5590-BYNII,1,United States,California,Bayside,95524,"40.825486, -124.049485",40.825486,-124.049485
BIWJRP2487,3237-AJGEH,1,United States,California,Bridgeville,95526,"40.372532, -123.525626",40.372532,-123.525626
THCFUM9851,1591-NFNLQ,1,United States,California,Fallbrook,92028,"33.362575, -117.299644",33.362575,-117.299644
PXVDBQ9664,0596-BQCEQ,1,United States,California,Hydesville,95547,"40.557314, -124.081662",40.557314,-124.081662
TCVVBE9129,1481-ZUWZA,1,United States,California,Klamath,95548,"41.572813, -124.035011",41.572813,-124.035011
INAHNV4514,2309-OSFEU,1,United States,California,Smith River,95567,"41.950683, -124.097094",41.950683,-124.097094
QDQFSC2865,7613-LLQFO,1,United States,California,Amador City,95601,"38.431407, -120.8421",38.431407,-120.8421
BOPHGY3747,2640-PMGFL,1,United States,California,West Sacramento,95605,"38.592745, -121.540036",38.592745,-121.540036
EWTEMS8919,3801-HMYNL,1,United States,California,Brooks,95606,"38.809804, -122.241383",38.809804,-122.241383
GEIQQG2583,4484-CGXFK,1,United States,California,El Dorado,95623,"38.63153, -120.842609",38.63153,-120.842609
HYBLFK3224,6214-EDAKZ,1,United States,California,Elverta,95626,"38.734997, -121.463719",38.734997,-121.463719
VKDVPY2614,6127-ISGTU,1,United States,California,Garden Valley,95633,"38.852544, -120.837669",38.852544,-120.837669
TFFEKO4751,8740-XLHDR,1,United States,California,Greenwood,95635,"38.921333, -120.897718",38.921333,-120.897718
XCVBVJ6379,1208-DNHLN,1,United States,California,Grizzly Flats,95636,"38.636102, -120.522149",38.636102,-120.522149
XAAEMH4949,1761-AEZZR,1,United States,California,Guinda,95637,"38.830739, -122.196202",38.830739,-122.196202
NBLXGJ9924,7120-RFMVS,1,United States,California,Isleton,95641,"38.154823, -121.601358",38.154823,-121.601358
CPXQNQ5773,7317-GGVPB,1,United States,California,Lotus,95651,"38.815515, -120.916997",38.815515,-120.916997
TPPRUK7214,1322-AGOQM,1,United States,California,Mather,95655,"38.549822, -121.266725",38.549822,-121.266725
BYEWZI3338,5692-FPTAH,1,United States,California,Nicolaus,95659,"38.788898, -121.608624",38.788898,-121.608624
DYHRFS5953,1550-LOAHA,1,United States,California,Orangevale,95662,"38.689174, -121.218435",38.689174,-121.218435
BBKQCV5174,0268-QKIWO,1,United States,California,Pilot Hill,95664,"38.803731, -121.043799",38.803731,-121.043799
EWAFFA9464,0876-WDUUZ,1,United States,California,Pine Grove,95665,"38.400264, -120.641274",38.400264,-120.641274
JHHEBB4895,0617-FHSGK,1,United States,California,Rancho Cordova,95670,"38.602723, -121.279913",38.602723,-121.279913
NVMSBN6761,2858-MOFSQ,1,United States,California,Rio Oso,95674,"38.954144, -121.482536",38.954144,-121.482536
RENOXF6789,7005-CCBKV,1,United States,California,Thornton,95686,"38.157794, -121.520223",38.157794,-121.520223
KYDZQW4269,4250-FDVOU,1,United States,California,Woodland,95695,"38.71967, -121.862416",38.71967,-121.862416
NLYYLC1556,2141-RRYGO,1,United States,California,Camino,95709,"38.748316, -120.675512",38.748316,-120.675512
RIPFOX2736,6376-GAHQE,1,United States,California,Dutch Flat,95714,"39.197215, -120.83679",39.197215,-120.83679
OIPSBE1529,5052-PNLOS,1,United States,California,Echo Lake,95721,"38.851842, -120.076204",38.851842,-120.076204
DAEEAO9339,6979-ZNSFF,1,United States,California,Pollock Pines,95726,"38.733908, -120.453416",38.733908,-120.453416
HZUTBN9955,2386-LAHRK,1,United States,California,Weimar,95736,"39.00978, -120.978273",39.00978,-120.978273
ZZGZNR8263,6032-IGALN,1,United States,California,Granite Bay,95746,"38.749466, -121.184196",38.749466,-121.184196
EKVRLT5248,0516-WJVXC,1,United States,California,Sacramento,95818,"38.556306, -121.495817",38.556306,-121.495817
PDTHRH3986,8809-RIHDD,1,United States,California,Sacramento,95827,"38.549185, -121.328386",38.549185,-121.328386
SYPBNA9512,4822-NGOCH,1,United States,California,Sacramento,95831,"38.494832, -121.529447",38.494832,-121.529447
WLEFJP6793,1432-FPAXX,1,United States,California,Beale Afb,95903,"39.125311, -121.392283",39.125311,-121.392283
SFQDGH7824,3884-HCSWG,1,United States,California,Camptonville,95922,"39.432127, -121.099287",39.432127,-121.099287
HLEUNW1978,5077-DXTCG,1,United States,California,Challenge,95925,"39.461768, -121.195825",39.461768,-121.195825
NHBCDX1734,1142-WACZW,1,United States,California,Chico,95926,"39.745712, -121.84333",39.745712,-121.84333
YVZOVP7954,4892-VLANZ,1,United States,California,Colusa,95932,"39.273096, -122.050763",39.273096,-122.050763
DHYDIP7892,2919-HBCJO,1,United States,California,Downieville,95936,"39.578792, -120.780786",39.578792,-120.780786
PCZKCE5964,4236-XPXAV,1,United States,California,Dunnigan,95937,"38.931425, -121.946081",38.931425,-121.946081
UXJWWG6643,3030-YZADT,1,United States,California,Grass Valley,95949,"39.099204, -121.137962",39.099204,-121.137962
XKGFHY2897,7410-KTVFV,1,United States,California,Grimes,95950,"39.033058, -121.895718",39.033058,-121.895718
LIXVPN2383,8393-DLHGA,1,United States,California,Palermo,95968,"39.435756, -121.552071",39.435756,-121.552071
KBHBBW5658,2834-SPCJV,1,United States,California,Rough And Ready,95975,"39.225634, -121.156163",39.225634,-121.156163
EHHDPA4381,0587-DMGBH,1,United States,California,Willows,95988,"39.493991, -122.286363",39.493991,-122.286363
WDUSDV9696,3523-QRQLL,1,United States,California,Bieber,96009,"41.083464, -121.107929",41.083464,-121.107929
OAMNLW6517,0895-DQHEW,1,United States,California,Burney,96013,"40.946785, -121.719489",40.946785,-121.719489
UTVJXD2171,8149-RSOUN,1,United States,California,Dorris,96023,"41.949216, -122.050062",41.949216,-122.050062
JJEJYP8543,7250-EQKIY,1,United States,California,Escondido,92027,"33.141265, -116.967221",33.141265,-116.967221
AWKXVD7653,4013-UBXWQ,1,United States,California,Fallbrook,92028,"33.362575, -117.299644",33.362575,-117.299644
NFUJFW7176,5519-NPHVG,1,United States,California,Klamath River,96050,"41.816595, -122.948287",41.816595,-122.948287
GDNXQG9926,8849-GYOKR,1,United States,California,Mineral,96063,"40.408796, -121.579609",40.408796,-121.579609
OVETUU3231,3148-BLQJT,1,United States,California,Fallbrook,92028,"33.362575, -117.299644",33.362575,-117.299644
DNXBDI8531,0461-CVKMU,1,United States,California,Oak Run,96069,"40.689243, -122.037023",40.689243,-122.037023
HEEATX9155,8806-EAGWC,1,United States,California,Old Station,96071,"40.656287, -121.428965",40.656287,-121.428965
ODEARL6512,4183-WCSEP,1,United States,California,Weaverville,96093,"40.759401, -122.939337",40.759401,-122.939337
LTJGON4729,5498-TXHLF,1,United States,California,Whitmore,96096,"40.637105, -121.906949",40.637105,-121.906949
YSEZOF3272,9722-UJOJR,1,United States,California,Blairsden Graeagle,96103,"39.783747, -120.661032",39.783747,-120.661032
JVCPNQ4743,6772-KSATR,1,United States,California,Eagleville,96110,"41.280341, -120.150381",41.280341,-120.150381
KCIMLS3888,7112-OPOTK,1,United States,California,Fort Bidwell,96112,"41.932207, -120.135941",41.932207,-120.135941
KBCCOI9778,4210-QFJMF,1,United States,California,Fallbrook,92028,"33.362575, -117.299644",33.362575,-117.299644
KUNVRY2312,5828-AVIPD,1,United States,California,Sierraville,96126,"39.559709, -120.345639",39.559709,-120.345639
LJDYEA8271,1086-LXKFY,1,United States,California,Westwood,96137,"40.271535, -121.018087",40.271535,-121.018087
BGLEUG6825,7774-OJSXI,1,United States,California,South Lake Tahoe,96150,"38.911577, -120.106169",38.911577,-120.106169
LGOAWV6211,7786-WBJYI,1,United States,California,San Diego,92130,"32.957195, -117.202542",32.957195,-117.202542
LBKZYE6832,5016-ETTFF,1,United States,California,Los Angeles,90016,"34.028331, -118.354338",34.028331,-118.354338
SQLYOF5669,3866-MDTUB,1,United States,California,Los Angeles,90017,"34.052842, -118.264495",34.052842,-118.264495
IVWEKO6244,0697-ZMSWS,1,United States,California,Los Angeles,90023,"34.017697, -118.200577",34.017697,-118.200577
ZUILQM6372,7593-XFKDI,1,United States,California,Los Angeles,90031,"34.085807, -118.206617",34.085807,-118.206617
FTYSFQ2542,0337-CNPZE,1,United States,California,Los Angeles,90033,"34.050198, -118.210946",34.050198,-118.210946
OIHKFZ3436,1513-XNPPH,1,United States,California,Los Angeles,90037,"34.002642, -118.287596",34.002642,-118.287596
NZXHWW9748,6347-DCUIK,1,United States,California,Los Angeles,90043,"33.988543, -118.334081",33.988543,-118.334081
SEANNM6139,0897-FEGMU,1,United States,California,Los Angeles,90048,"34.072945, -118.37267",34.072945,-118.37267
BWKGOS1654,7663-RGWBC,1,United States,California,Los Angeles,90049,"34.091829, -118.491244",34.091829,-118.491244
YIRJAL9362,1120-BMWUB,1,United States,California,Los Angeles,90056,"33.987945, -118.370442",33.987945,-118.370442
OMFLMQ2211,9124-LHCJQ,1,United States,California,Los Angeles,90057,"34.061918, -118.277939",34.061918,-118.277939
XQIGZR4187,2235-ZGKPT,1,United States,California,Los Angeles,90062,"34.003553, -118.308933",34.003553,-118.308933
TCTWMJ5957,3891-PUQOD,1,United States,California,Los Angeles,90063,"34.044271, -118.185237",34.044271,-118.185237
LERAQF8886,0689-NKYLF,1,United States,California,Los Angeles,90066,"34.002028, -118.430656",34.002028,-118.430656
AJJHEP5256,3658-KIBGF,1,United States,California,Los Angeles,90068,"34.137411, -118.328915",34.137411,-118.328915
